Row_Id,Location,Date,Time,Fee,Instructor,Latitude,Longitude
898,"Spartanburg EMS HQ training room  525 union st, Spartanburg, SC, 29303",05/23/2019,5:30 PM - 7:30 PM,$0.00,Brandon S. Moore,34.94328846,-81.91530748
899,"Spartanburg EMS HQ  525 union st, Spartanburg, SC, 29303",05/25/2019,1:00 PM - 3:00 PM,$0.00,Brandon S. Moore,34.94328846,-81.91530748
900,"Spartanburg EMS HQ training room  525 union st, Spartanburg , SC, 29303",05/31/2019,10:00 AM - 12:00 PM,$0.00,Brandon S. Moore,34.94328846,-81.91530748
901,"LDS Wardhouse  1650 E Stagecoach Run, Eagle Mountain, UT, 84005",06/13/2019,7:00 PM - 8:30 PM,$0.00,Curtis S. Watkins,40.30979978,-112.0118268
902,"Belington Volunteer Fire Department-Station 3  301 Watkins Street, Belington, WV, 26250",05/11/19,10:00 AM - 12:00 PM,$0.00,Thairon W. Holler,39.02324916,-79.93491248
903,"Bear Lake Fire Department  7771 Lake St, Bear Lake, MI, 49614",05/23/2019,7:00 PM - 8:30 PM,$0.00,Katina M. Robinson,44.42370409,-86.14596726
904,"Stronach Fire Department  2471 Main St, Manistee, MI, 49660",05/20/2019,6:00 PM - 8:30 PM,$0.00,Katina M. Robinson,44.21189627,-86.27416181
905,"Wheeling Downs Racetrack and Casino  636 South Penn St., Wheeling, WV, 26003",06/03/19,9:00 AM - 11:00 AM,$0.00,Louis J. Vargo,40.0643151,-80.73054941
906,"Summers County EMS   266 Main Street, Hinton, WV, 25951",05/10/19,6:00 PM - 8:00 PM,$0.00,Nicholas Crewey,37.6641651,-80.89423613
907,"Cudahy City Hall  5050 S. Lake Drive, Cudahy, WI, 53110",06/13/2019,6:00 PM - 7:00 PM,$0.00,Ashley M. Haas,42.95279997,-87.85005995
908,"Cudahy City Hall  5050 S. Lake Drive, Cudahy, WI, 53110",09/19/2019,5:00 PM - 7:00 PM,$0.00,Ashley M. Haas,42.95279997,-87.85005995
909,"Richlands Police Department  1851 Cranwell Drive , Richlands, VA, 24641",05/23/2019,10:00 AM - 11:00 AM,$0.00,Scott V. McCormack,37.09597996,-81.79997002
910,"Richlands Police Department  1851 Cranwell Drive , Richlands, VA, 24641",05/23/2019,2:00 PM - 3:00 PM,$0.00,Scott V. McCormack,37.09597996,-81.79997002
911,"Richlands Police Department  1851 Cranwell Drive , Richlands, VA, 24641",05/23/2019,6:00 PM - 7:00 PM,$0.00,Scott V. McCormack,37.09597996,-81.79997002
912,"Fort Belvoir Motorcycle Safety Center  5890 18th Street, Fort Belvoir, VA, 22060",05/07/19,7:00 PM - 9:30 PM,$0.00,Gary S. Smith,38.69128377,-77.13913289
913,"Fairfax County Fire and Rescue Academy  4600 West Ox Road, Fairfax, VA, 22030",05/23/2019,7:00 PM - 9:30 PM,$0.00,Gary S. Smith,38.85328532,-77.37265585
914,"Fire Station 1  130 W. St. Paul Ave, Waukesha, WI, 53188",05/23/2019,6:30 PM - 8:00 PM,$0.00,Patrick W. Rettler,43.01163312,-88.23591831
915,"Eau Claire Fire Department Station 10  820 Malden Ave, Eau Claire, WI, 54703",05/23/2019,5:00 PM - 6:30 PM,$0.00,Karen Wright,44.82337177,-91.46683481
916,"Eau Claire Fire Department Station 10  820 Malden Ave, Eau Claire, WI, 54703",05/23/2019,7:00 PM - 8:30 PM,$0.00,Karen Wright,44.82337177,-91.46683481
917,"Eau Claire Fire Department Station 10  820 Malden Ave, Eau Claire, WI, 54703",05/23/2019,3:00 PM - 4:30 PM,$0.00,Karen Wright,44.82337177,-91.46683481
918,"Greendale Health Department  5650 Parking Street, Greendale, WI, 53129",05/08/19,9:30 AM - 11:30 AM,$0.00,Ashley M. Haas,42.9410807,-87.99680203
919,"Greendale Health Department  5650 Parking Street, Greendale, WI, 53129",05/22/2019,5:00 PM - 7:00 PM,$0.00,Ashley M. Haas,42.9410807,-87.99680203
920,"The Château  955 Fairway Blvd, Incline Village, NV, 89451",05/13/2019,5:30 PM - 7:00 PM,$0.00,Lorenzo S. Wimmer,39.25385134,-119.9441191
921,"Irondequoit Public Library  1290 Titus Ave, Rochester, NY, 14617",05/09/19,7:00 PM - 8:30 PM,$0.00,Lauren M. Wittman,43.21117,-77.58158
922,"Camp Cochipiannee  291 Beach St., Goshen, CT, 06756",06/15/2019,2:00 PM - 4:00 PM,$0.00,Rebecca Burcroff,41.80936912,-73.24074112
923,"Wex Gun Works  885 SE 6TH aVE, Delray Beach, FL, 33483",05/19/2019,10:00 AM - 2:00 PM,$20.00,Andrew T. Giamberini,26.448714,-80.06690032
924,"Kissimmee  400 Celebration Place, Kissimmee, FL, 34746",06/16/2019,10:00 AM - 12:00 PM,$40.00,Allen Thomas,28.3286665,-81.54001396
925,"Elkader Emergency Service Building  923 Humphrey St, Elkader, IA, 52043",05/23/2019,12:00 PM - 1:00 PM,$0.00,Ashley L. McLain,42.86522768,-91.39660281
926,"Elkader Emergency Service Building  923 Humphrey St, Elkader, IA, 52043",05/23/2019,4:30 PM - 5:30 PM,$0.00,Ashley L. McLain,42.86522768,-91.39660281
927,"NAS Key West  1300 Douglas Circle , Key West, FL, 33040",05/07/19,8:00 AM - 12:00 PM,$0.00,Riyadh Badrie,24.56925838,-81.75046141
928,"NAS Key West  1300 Douglas Circle, Key West, FL, 33040",05/28/2019,8:00 AM - 12:00 PM,$0.00,Riyadh Badrie,24.56925838,-81.75046141
929,"Survival Mindset RMI Training Center  8101 Somerset Blvd, PARAMOUNT, CA, 90723",05/07/19,5:00 PM - 6:30 PM,$20.00,Michael Riche,33.89653382,-118.1572806
930,"Survival Mindset RMI Training Center  8101 Somerset Blvd, PARAMOUNT, CA, 90723",05/14/2019,5:00 PM - 6:30 PM,$20.00,Michael Riche,33.89653382,-118.1572806
931,"Survival Mindset RMI Training Center  8101 Somerset Blvd, PARAMOUNT, CA, 90723",05/21/2019,5:00 PM - 6:30 PM,$20.00,Michael Riche,33.89653382,-118.1572806
932,"Survival Mindset RMI Training Center  8101 Somerset Blvd, PARAMOUNT, CA, 90723",05/28/2019,5:00 PM - 6:30 PM,$20.00,Michael Riche,33.89653382,-118.1572806
933,"Brenda Robertson MD Inc.  595 E. Colorado Blvd., Ste. 528, Pasadena, CA, 91101",05/29/2019,5:30 PM - 6:30 PM,$0.00,Brenda Robertson,34.1458865,-118.1380721
934,"YMCA  766 Main St., Worcester, MA, 01610",06/15/2019,2:00 PM - 3:00 PM,$25.00,Darryl Christmas,42.25734375,-71.80898612
935,"YMCA  766 Main St., Worcester, MA, 01610",08/17/2019,2:00 PM - 3:00 PM,$25.00,Darryl Christmas,42.25734375,-71.80898612
936,"YMCA  766 Main St., Worcester, MA, 01610",09/21/2019,2:00 PM - 3:00 PM,$25.00,Darryl Christmas,42.25734375,-71.80898612
937,"YMCA  766 Main St., Worcester, MA, 01610",11/02/19,2:00 PM - 3:00 PM,$25.00,Darryl Christmas,42.25734375,-71.80898612
938,"YMCA  766 Main St., Worcester, MA, 01610",11/02/19,2:00 PM - 3:00 PM,$25.00,Darryl Christmas,42.25734375,-71.80898612
939,"Ulster Hose Co #5 HQ  Ulster Ave, kingston, NY, 12401",05/08/19,7:00 PM - 9:00 PM,$0.00,Mathew Molinaro,41.94705629,-73.99518348
940,"Mushin  10288 Amity Rd , Brookville, OH, 45309",05/23/2019,9:00 AM - 1:00 PM,$25.00,James Cocking,39.78902249,-84.37256134
941,"Mushin  10288 Amity Rd , Brookville, OH, 45309",05/23/2019,5:30 PM - 8:30 PM,$25.00,James Cocking,39.78902249,-84.37256134
942,"Ohio BWC  135 Merchant Street Training Room 2 suite 100, WEST CHESTER, OH, 45069",05/28/2019,10:00 AM - 12:30 PM,$0.00,Benjamin Hissam,39.28061523,-84.47368779
943,"Endeavor Defense and Fitness   5040 Nike Drive, Hilliard, OH, 43026",07/20/2019,1:00 PM - 4:00 PM,$45.00,Jon Grabo,39.99399944,-83.14426475
944,"Endeavor Defense and Fitness   5040 Nike Drive, Hilliard, OH, 43026",10/12/19,1:00 PM - 4:00 PM,$45.00,Jon Grabo,39.99399944,-83.14426475
945,"Sherman County Courthouse  500 Court Street, Moro, OR, 97039",05/07/19,1:30 PM - 3:30 PM,$0.00,Shawn L. Payne,45.48695466,-120.7309071
946,"Sherman County Courthouse  500 Court Street, Moro, OR, 97039",05/07/19,9:30 AM - 11:30 AM,$0.00,Shawn L. Payne,45.48695466,-120.7309071
947,"Friendship Community Church  1090 Weirich Avenue, Washington, PA, 15301",05/05/19,2:00 PM - 4:30 PM,$0.00,Alecia R. Slider,40.16634733,-80.28872305
948,"Carlisle Police Station  Lincoln St. Carlisle PA, Carlisle, PA, 17013",05/06/19,6:30 PM - 8:00 PM,$0.00,James E. Hurley II,40.23238605,-77.18784217
949,"Richland Township Fire and Rescue  64 Shelly Road, Quakertown, PA, 18951",05/11/19,10:00 AM - 12:00 PM,$0.00,Michael J. McGrory,40.47868342,-75.37288627
950,"David L. Lawrence Convention Center  1000 Fort Duquesne Blvd, Pittsburgh, PA, 15222",05/19/2019,1:30 PM - 2:20 PM,$0.00,Paul B. Callahan,40.44621,-79.9971
951,"Bloomfield - Holcomb Fire Hall  105 Main St., Bloomfield, NY, 14469",06/18/2019,2:00 PM - 4:00 PM,$5.00,Terry H. Hall,42.89758236,-77.43258287
952,"Bloomfield - Holcomb Fire Hall  105 Main St., Bloomfield, NY, 14469",06/12/19,2:00 AM - 4:00 PM,$0.00,Terry H. Hall,42.89758236,-77.43258287
953,"Troy Guardian Training   2176 Co Rd 2208, Troy, AL, 36079",05/18/2019,8:00 AM - 12:00 PM,$0.00,Jacob L. Fannin,31.762359,-85.9674718
954,"International Rescue Center  842 Camino Don Thomas, Bernalillo, NM, 87004",05/23/2019,8:00 AM - 12:00 PM,$0.00,Daniel S. Barela,35.30405287,-106.5522227
955,"Acelero Learning-North  5809 S Packard Ave, Cudahy, WI, 53110",05/24/2019,2:30 PM - 4:30 PM,$0.00,Rachel Sadowski,42.93912155,-87.86004238
956,"Urbanna Pool Clubhouse  8030 Urbanna Rd, Manassas, VA, 20109",05/13/2019,7:00 PM - 8:30 PM,$0.00,Andrew J. Turner Au,38.780253,-77.498865
957,"Urbanna Pool Clubhouse  8030 Urbanna Rd, Manassas, VA, 20109",05/14/2019,7:00 PM - 8:30 PM,$0.00,Andrew J. Turner Au,38.780253,-77.498865
958,"Urbanna Pool Clubhouse  8030 Urbanna Rd, Manassas, VA, 20109",05/15/2019,7:00 PM - 8:30 PM,$0.00,Andrew J. Turner Au,38.780253,-77.498865
959,"Urbanna Pool Clubhouse  8030 Urbanna Rd, Manassas, VA, 20109",05/11/19,7:00 PM - 8:30 PM,$0.00,Andrew J. Turner Au,38.780253,-77.498865
960,"Dallas Iron Fitness  4101 Bryan Street, Dallas, TX, 75204",05/29/2019,6:00 PM - 7:30 PM,$0.00,Bryan Wertz,32.79773429,-96.78091174
961,"Dallas Iron Fitness  4101 Bryan Street, Dallas, TX, 75204",06/26/2019,6:00 PM - 7:30 PM,$0.00,Bryan Wertz,32.79773429,-96.78091174
962,"Dallas Iron Fitness  4101 Bryan Street, Dallas, TX, 75204",07/24/2019,6:00 PM - 7:30 PM,$0.00,Bryan Wertz,32.79773429,-96.78091174
963,"Dallas Iron Fitness  4101 Bryan Street, Dallas, TX, 75204",08/28/2019,6:00 PM - 7:30 PM,$0.00,Bryan Wertz,32.79773429,-96.78091174
964,"Eagle Training Facility  491 Valley Ridge Blvd, Lewisville, TX, 75057",06/02/19,2:00 PM - 4:00 PM,$0.00,Bryan Wertz,33.05688132,-96.9876643
965,"Eagle Training Facility  14400 Midway Rd, Farmers Branch, TX, 75244",06/23/2019,2:00 PM - 4:00 PM,$0.00,Bryan Wertz,32.947407,-96.83876878
966,"Ulfhedin Tactical Solutions  6075 DeZavala RD STE-I, San Antonio, TX, 78249",05/15/2019,1:00 PM - 3:00 PM,$20.00,Derek Mack,29.56306144,-98.60469224
967,"Rockingham County Parks & Recreation  20 East Gay Street, Harrisonburg, VA, 22802",06/13/2019,6:00 PM - 7:30 PM,$0.00,Leslie S. Ney,38.45337633,-78.8670793
